label_bullying,text_message
1,damn I can't believe all that happen to her hair. I always thought it was simple 2 straighten natural hair
1,ham stands 4 hot ass mess
1,yeah tneezy gonna hate it... @tneezy sorry boo u 1 day late!
1,- Do you HATE Cleo!?  Let her win for once  you're breaking my heart!  ;)
1,- More DnD podcasts!?  Fuck YEAH!
1,you dont need a big fat spirit animal to be embarassed...
1,http://twitpic.com/py9p - HER ass is on top
1,http://twitpic.com/pyb6 - is a very naughty panda  always has her ass up in the air.
1,I iz calm now - cept I can't figure out how to properly edit my wordpress templates. NERD ALERT NERD ALERT.
1,DM. damn.
1,ignorance is my guess - but this could very well turn into a nerd rant - and that would get @amberto all worked up
1,Predictability Sucks!   WHUUP! (not being predictable)  Kev
1,I HATE IT when that happens! Usually when I'm in a hurry :-/
1,Damn I also like Ferrero Rocher dark chocolate version.  They induce the zits on my chin :'(
1,"Thanks! I'm not familiar w/ the ""nerd heard"" language. You should add #NH  so I can say #WUW #NH @craigsanaotmy!"
1,btw sir you are a ASS ty nuf said
1,been here more then a hour just to get my vegas shit back damn slow service shiat
1,45 windows and only 12 open and about 30 people on break I mean I want 23 a hour to do not a damn thing
1,1) i can't stop laughing at how's the meows sound like cat o-face screams. 2) ugh  so bummed i missed out. another gay? (:
1,"the boy i'm talking to is a ravens fan. every time he ends a text with ""fucking bitches "" i can assume that they're losing."
1,Haha no  I mean that I love the money & my coworkers  but hate how much time the jobs take up. It is fun to hate them though.
1,and i look emo too cause i'm wearing like all black and shit and my chains are hanging out XD i need guyliner
1,i had eyeliner on once but it kept smearing cause i'd fuck with it too much
1,Damn dog  didnt call them like I said to? Well I is working till around 9ish
1,How the hell do we get in these money situations? Sometimes I just feel like saying fuck it and have them come for my car.
1,Like Zebra man said in rock n roll parking lot. LIFE SUCKS SHIT!
1,Way to go loser  how does it feel to be an inanimate objects bitch? Must feel terrible to NEED something to be normal. Shame on you!
1,Maybe  I would have to stare at your face for awhile while I do it  that would be gay..and weird...and creepy...sort of
1,I want to see a picture of you right before you decided to shave your head. That would kick ass  especially if you are crying.
1,well clean the damn floor!
1,I have news 4 you this whole month is going 2 suck ass  I hope u like banquets n ramen cause thats whats on the menu this month :(
1,gahhhhhh....I hate them. HATE THEM. They come in on the pipes and through the heating vents to keep warm. BOOOOO.
1,I've never seen Wall-e. Yes  it's a hole  I know  but that doesn't mean you're not a huge nerd.
1,That sucks. But what kind of parent buys a toy because it's HOT? What about the kids' personality and taste?
1,Hey  don't hate on NC.  They got bought out by PNC and alot of people are losing their jobs.  Cleveland has a sad face...
1,http://tinyurl.com/6dunlq  hate me for it later  but it's not bad
1,HAHA  that did brighten my day considerably.  How about on the one day of Christmas my broke ass got my gf gift cert to Chili's
1,damn  I'm moving south.  Cleveland has it for 1.69/gal
1,- Damn... now  I'm bummed I missed... I'll be at the next one fo sheez...
1, hmm didnt even know they existed...no wonder i feel like a complete retard when i cut stuff with a scissor
1,Laser treatment for pimples? Meh. Metrosexual a.k.a gay pride! Hahaha!
1,damn oh if only he could fly he could take me to his gaff(house) then
1,Wow u in love wit her? U gay 4 her?
1,no im definately a bigger nerd than you.
1,you are sucha nerd! Love it!!! V(^_^) haha
1,if I ever fall alseep with them on  I wake up with the off. Hate them.
1,? Text me bitch!!! :)
1,People are so fucking pathetic.  CHILDREN! Ughh~
1,that's ri god damn dick ulouse! Tasty though. Haha
1,that sucks :(
1,psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it
1,it's cos we're old now. sucks.
1, ....you gone wind up fucking her (is that what u wanna do  shawty)
1,yeah fuck it kill um all!
1,!!!!!!!!!!! FUCK YEAH YOU DID. &lt;3 &lt;3 &lt;3
1,"you know fuck it I'm doing ""Jew-Boy money"""
1,"you know what  fuck it I'm doing ""Jew-Boy money"""
1,Love You  Man  Not in Gay Way or Anything :)
1,I love you the way @MattBacak loves me  not in a gay way or anything :)
1,I'm all about peace n positivity  but sometimes you gotta give a little kid an ass whoopin' !
1,yo why u always tweetin' about boy problems ?? Fuck nikkas  get money  stay focused son!!! I know you a Hustla & Hard worker!!
1,trust me dog I dont even FOCUS on females I'm so focused I got NO time for these broads the opposite sex will fuck a persons head up
1,"that's what I was JUST tellin' myself !! Hahaha I said ""Fuck it Kel  just DO IT and get it DONE !!"" But I complain the whole way"
1,These fuckin FOOLISH ass atheletes !!! 35 mill down the drain    not to mention a great Giants season..WHY ?!?!?!?!
1,because like everything you do  its ASS Backwards !!!!
1,I have no idea why I live here. It sucks in the winter.
1,I hate you sometimes. lol
1,I don't hate you all the time. Just sometimes. Not enough to unfollow and block you. lol
1,so do I! But its the task of getting off my ass and going to get it. Gahh
1,YES!! she'll call me and be like get your ass out of bed and then she'll name a list of bs for me to do
1, OMG that sucks! D:
1,Devil's AssMartini on Scottsdale and Gay  I mean Shea
1,i hate this this sucks butthole im so mad im pissed i told that person not to tell
1,I guess everything's alright but I hate this still.
1,yikes. That sucks. Sorry to hear that.
1,Haha  damn him indeed
1,Long enough to know you're an ass! You could see that jellyfish shit coming though..
1,I get your tweets on my phone and my ass was just vibrating like crazy lmao
1,ah sucks  maybe Redcliffe then  I guess it depends on what time I get up tomorrow haha
1,that sucks :-(
1,that really sucks :-( I could have recommended you an amazing chiropractor!
1,less drugz mo sleep bitch!
1,@Kimber_Regator You guys are in the same fucking house and using twitter to talk.
1,I fucking hate Rachel Ray.
1,I haven't been online all day  whore.  Trust me... one post from me is going to be more than you want at your house.
1,i hate hate hate being snowed in! (how's that for a sum up?)
1,damn! you packin heat!
1,thanks sugar  i get a little sensitive here and there. damn holidaze!
1,i quit heroes. nathan is a fucking douche.
1,careful  soy joy will give you bitch tits!
1,jacob sucks  i hate the werewolves  im with the vampires GRR
1,I blame Alexx for making me put 'I love to say fuck' on my ipod
1,I am slighty mad at perry.  he can lick me ass!!!! loll
1,can you help clue me in on how to connect all facebook etc? thanks for coming last nite hope you didnt hate it lol
1,That's a damn shame  because they don't do veggie burgers. :)
1,THAT WAS THE MOST  MOST BEAUTIFUL CHRISTMAS CARD I HAVE EVER RECEIVED.  I MEAN  DAMN.  80
1,omg who sent you a fuck you letter??
1,Does he have favorite characters? I'd hate to get him the guy he hates :)
1,That sucks... Can you use it on your iphone?
1,I know - I really wanted to go to the show - but I gotta be responsible. I was in class w/all the idiots. I hate them all!
1,Know how you don't smell perfume you use a lot after a while? Same phenomenon w/stink. How else can you explain pig farmers?
1,can I have some?  pizza in NC sucks :)
1,yea school sucks sometimes. thanks bro figured id mess around on here to waste some more time from studyin ha
1,Ummm...was that our little brother's ass? And you dare judge me?
1,The dam @chilis? Is this like the pig under your tree? Have you cracked open the chard already?
1,YES ROCK BAND! Only it hasn't come yet  fucking postman. Totnes was brietastic.
1,FUCK YEAH!
1,yr gay voice =]
1,Oh it's pretty much public knowledge that I hate shaving my legs. Or at least it is now.
1,Stop getting so damn skinny and maybe your pants will fit! =P
1,wow that is damn ridiculous.  I think i will be crossing off dubai for places to visit.
1,Lulz. OK. Internet Explorer sucks.
1,@bagntrash everyone kind of just disappeared after the food  I'm not leaving it there for some jelly-bean givin jack ass to take!
1,I'm just gonna start the emo kids who pretend-to-cut themselves clique. I can be found in the library playing WoW if you need me.
1,mussels? or muscles. Damn web-people.
1,BOOO!!! We missed out on date night. I hate the Tinder Box.
1,I still hate the Tinder Box... It hinders our couple social circle. Thank God the holidays are almost over.
1,"Frat boys think ""good game"" afterward means they aren't gay. Doesn't make 'em str8!"
1,~ wholeheartedly agree that NYE music entertainment sucks!
1,"yo fuck that dude 4 realz!!! it was allz cuz u  me   ""animal"" & ""marc delicious"" were so stupid-ass-rodimus prime fantabibulous!"
1,Marc got home ok...but said he might've fuckied his rim up. I told his ass the pierogies & sausage wwere gonna knock him out....
1,u know it was over $1200 2 get that bar replaced. George is gonna take that outta thier ass LOL
1,checked out the link. Holy ass...i think that fairy had seen that vid a million times cuz he was damn close! LOL
1,dude  that kind of sucks.
1,pimping your blog again  but damn funny.  specially including Connex
1,I can't help that you keep looking for gay midget porn on YT. The volume is too loud for you but I like blaring my Celine Deon.
1,holy shit I'm not even taking that class  and I hate it !
1,"my lungs are fine  but my legs are like ""bitch  your ass is heavy !! let's stop !""."
1,that sucks man...
1,You are a Linux whore!
1,you must REALLY hate Christmas then!
1,I listen to a lot of really weird music  and I hate most of what's on the radio  so it's not really for me.
1,I have both now. iPhone camera sucks as well as lack of other things  but email  twitter and apps are good. Big screen is nice.
1,you can do video after jailbreak. But still it's not a patch on the n95 camera. I really hate the iPhone cam.No settings at all!
1,Watching the Biggest Loser. I'm amazed by weight gain or weight loss.These people are losing 5  10 20  30 lbs in one week.Amazing
1,I don't hate you. My last partner was 130 lbs and I got him up to 165 lbs of solid muscle. I hated him 4 looking better than me
1,I hate to keep sending this link.. but you never got back at me.... Whats good.. http://tinyurl.com/6xmnyr
1,gotta hate those fake posers
1,I hate insomnia too. NyQuil works ok. Excedrin PM probably better.
1,@maddow. where is that big gay planet? can I go there now please? someone please fucking segregate me off this rock.
1,"No. Being ""down"" 5lbs is a bad thing when you're a scrawny nerd who's trying to bulk up. :)"
1,Hahaha  Testosterone Man!!!  I met Mega Bitch Soccer Mom the other day. She took the time to stop  honk her horn  & flip me off
1,i forgot about the clothes haa. i cant wait to get my ass in2 my skinnys! :) i belive im also getting 2 pairs of pjs. scorreeee!! :L
1,it's emo because you used a razor. An explained joke isn't funny. :(
1,It sucks!!! My kitty (adopted alley cat) only knows how to potty outside  so I was freezing my arse off trying to get it in. LOL
1,WOW what a loser. I hope seth has some good male role models in his life.
1,I spent all last week with that damn song in my head. :)
1,what an ass - who the hell says things like that. I'd report the fucker
1,True! I hate people who're full of themself! That's one of the reason i love mcr  they're humble and down to earth...
1,WHATTTTT O________O omg.....nahhhh i hate roller coaster and im extremely scared by this shoot......
1,LOOK @ UR TEXTS OR I'M GONNA FREAK OUT @ U!!!
1,Funny that the guy's last name is Dick...bwaha! :-D
1,unfortunately i do =( it sucks! & i have my  2 last finals 2mrrw bc we had a snow day that other friday. i dont wanna go back!
1,i hate school =(
1,OOGA BOOGA FOOCHA FUCK YOUR WHOLE DAY!!!!!!!!
1,Oh sad faces :( I hate it when that happens! Reading in bed usually helps me...
1,that sucks!
1,& @lasandwich I hate calculus... :(
1,what a loser. :P
1,1) it depends on how u come at me. 2) if my 1st impression of you sucks I prob won't be so warm & bubbly. I'm mean though.
1,He's passed out in my bathtub. Only way I could restrain him: knocking his ass out and leaving him in the dark. :1
1,Naw. I gave him tomorrow off. Fuck  my carpet's a mess.
1,Wow  that sucks - work at home day?  @PrincessErsatz - I couldn't agree more - good day to be under the covers  relaxing.
1,That sucks..  Stuff working yet?
1,damn man kn frnd e
1,damn man kobaa e ??? :O
1,u stll up drinking bitch?
1,damn. lol. let me try something else. hot lesbian sex. nekked girl on girl. free porn.
1,haha. it just bugs me. because posers like her make it harder for people that truely are gay to be accepted
1,damn right it wi be!
1,damn that store! ~*Krystle*~
1,you order pizza that much they have you on speed dial. damn.
1,THANK YOU! It's not just me. Gay guys are hot as hell.
1,yeah  it sucks. 6 yrs down here & realizing we dont get snow. just ice. and nobody can drive in rain  let alone ice
1,then ur game sucks. no crue  not buying it.
1,or maybe go see bolt tonight? or both? don't know if you're busy for white whale stuff... but it's my bday. let's celebrate
1,sam are you showing in 'in sequence' at white whale on friday night? I wasn't sure... since you'll be out of town for the opening 
1,Sucks 4 you!!!!!! Your just not a lucky ducky are you? First your phone  now this!
1,Alan  I think you might as well give my spot away to someone else. I'm just too damn sick to sound like my charity is good. :'(
1,i literally could not breathe. that was so fucking scary.
1,Not to me :/ damn though. i hate being sick.
1,I hate my life haha
1,P33T WIFF HIS BIG GAY TEEFS!!! BRYCE FROM TRS AND HIM SHOULD HAVE BABIES AND THEY'D HAVE AMASING TEEFS
1,Yes but if your senses are dulled mebbe you no bitch so much? Or you should find a good human who's blood you wanna eat
1,ps...ur cute...ur good looking  your funny  your a dick  your an ass  your cynical. I LOVE IT!
1,damn! Ok look  make the stripper pole look like a knitting needle and impale a stripper granny on it. That's the only way.
1,no it was a direct Church of Why Don't You Bloody Well Piss Off
1,of course @bapper is cold..he eats picked radishes all winter..if he had some whale meat he'd be fine..
1,damn that caller ID
1,yes. sacto cali- driving back to palo alto later tonite. eventually i'll get off my ass n shoot.
1,oh lol gotcha... well i'm a fruit freak. i don't like melons  strawberries  the list goes on.. one day in heaven i'll like it all
1,lol no no.. we will kick the pig... (kick this thing off  do it  get r' done  etc.)
1,damn your hardcore! My legs are complaining from the simple long walk I went on yesterday. I've neglected them over the winter!
1,It is amazing! But  it kinda sucks when it makes you late for work  lol.
1,burritoville is dead? What the fuck?!
1,me too. So entertaining. Dude you watch this mvie called trailor parl of terror. Fucking brilliant.
1,aw that sucks.
1,How does he feel about marmite? Love It or Hate It?
1,ROTFLMAOOOOOOO WOW...Cumleone? Cum Alone? Oh sorry...thats funny though.
1,why does eueryone hate american eagle? wat happened?
1, yeah it sucks i know  she was one spankin hot mofo
1,Now I have to try my best to get my ass blocked by @souplantation.
1,Wow  what a fine uke.  It's tempting  but I want my charango with 10 strings and damn near impossible to play.
1,got to love a good sunset...  I just hate this time of year leaving work and it's already dark outside :(
1,bojangles? damn you! so jealous.
1,Whatever... I just hate how the popularity of bands seems to inversely affect how much people are allowed to like them
1,Lazy ass :)
1,Ugh  the bane of my existence.  Hate them.
1,damn you for getting the comics up early again o_o it gives me nothing to do before school in the morning D:
1,wow i looked at the tinyurl of Barack Obama that you put up.... I am disgusted too  that such revolting hate is so prevalent..
1,yet fear seems like a cop out too  i eat my words...Hate is ugly
1,Connection interrupted. God damn.
1,fuck the krebs cycle.
1,like  you build a tolerance to drugs  don't you? or is this just me being dumb cause it's fucking four a.m.
1,Haha. Cool. Just sucks that we have to wait so long for season 2.
1,Damn! Sounds like heart attack inducing combo.
1,"like jealous toddlers  equal change to excel When a person DOES excel  other ppl bitch&whine - bc it ""makes them look bad""  The"
1,damn old people now a days they are the dangerous drivers
1,work stressing over this damn AE meeting we are having @ 11am.
1,Warm Mt Dew tastes awful. :/ Try Jolt Cola instead. Or maybe even Whoop Ass. http://tinyurl.com/8woa3j
1,it means - the fat beauty and yes lost 43 kgs thru heavy dieting n working out at the gym 6 days a week - that was 3 yrs ago
1,oh damn! anyways next time...DM me ur number or soemthing
1,stop saying you hate gwen! Youposted earlier saying you love her! Ur hot then ur cold ur yes then ur nooooo
1,I'm on my way just to get gas and saw a 314. Damn it.
1,get some damn sleep! Sleepy Time tea is my savior  serious
1,I want beach now. Damn.
1,sorry  you have no cred. Two words: pig ears
1,and somehow I still wish I was there  pig parts and all. Amazing.
1,I send you a hug ma. That sucks! 08 was full of some fuck shit  I'll say that.
1,I hate you
1,- Fuck yeah!
1,LMAO! @ ur new pet...I thought u sent me a pic of a big ass butterfly...lol!
1,at least its not those nasty ass water bugs u had as roomates in Atlanta..Ew! Lol!
1,Ok..ok I c u! Take it back on they ass why don't ya.. That sounds super CUTE!
1,I hate giving little kids antibiotics...10 days 2 a day and important they get it all down...impossible!
1,some kid made copies of the questions and a teacher looked at it...fucking dumbass he/she screwed it up for all of us.
1,alright. The test is on Monday and I'm gonna be studying my ass off.
1,lmao that sucks.
1,I hate when that happens!
1,Wendy's - Oriental Chicken Salad w/ grilled chicken.  Way good.  I think it's 20 grams of fat just in the dressing  tho! Argh.
1,:-( Yucky needles. I hate those ones with a special sort of passion! *hugs* Hope it's over soon with the needles.
1,Courtesy of the Canadian kids magazine Chirp: How does a sick pig get to the hospital?
1,and holy crap  that's a long time!! D: that sucks!
1,Now I'm gonna have to go back to McLuhan & Leary to help me translate WTF you just wrote.  Damn  I hate when that happens.  Heh.
1,That's...so gay it's painful.
1,ooo tht sucks...happens to me all the time when I drink 5 hrs...
1,kim kardashian annoys me...her ass is nice  but Reggie could get it!
1,I'm up too! whoopee fuck! not hung over AT ALL!
1,so fucking angry all the time
1,It's got a core of uranium  some damn thing  I don't know. Gets up there like Sputnik.
1,That ALWAYS happens to me! Damn skype.
1,Thanks  Ulrike! :) We'll make sure to nerd it up!
1,sorry i missed you @ Cain but they weren't very nice to my gay boy - I think some1 was jealous...missu  hope to see ya soon ;)
1,fuck them!
1,damn now i want some au gratin!
1,Well  I would  but once Christmas is over  it kinda sucks the life outta the Santa hat thing...
1,I both love and hate the sticks! I'm finally going home tomorrow.
1,hahaha i don't hate german  just a couple of germans. Guten morgen!
1,I'm gay and I'm pregnant gak mungkin berhasil. This guy is persistent. Gmn ya. Can I just simply ignore his msgs??? :-D
1,NOOO EP!!!! That really sucks! You should hve jst waited in the car...lol!!! Hopefully it;s dark in there & no one looks dow ...
1,I just wanted a fucking money order and it took 40 minutes to get it. They won't even look at you if you're on your mobile phone.
1,I hate games like this. All these people shouldn't be going down.
1,lol...hell naw...its the fine ass one!
1,"i call it ""hey-dumb-fuck-guys-stop-trying-so-hard"" advice"
1,hate? i was congratulating you  your a humanitarian!
1,well clearly the shoe purchase is more impressive  because ITS A FUCKING SHOE!!!
1,fuck sleep you gotta stay up late so u can see santa!
1,that's great. def down on carbs + fat. counting cals in and out is working perfectly. the big difference is my mindset. thanks!
1,yeah my son works at Barnes N Nobles...played the mamma mia soundtrack overNover- they all hate it now but sing and dance along!
1,what the fuck do you have to apologize for??
1,fuck you op
1,@ember_myst @spellchaser Just so you know  I'm staking my claim on etherist. I am in full on crush! Sucks that he's married. :P
1,He doesn't seem clueless to me. He seems sweet and cute and witty and eloquent and charming. *swoon* Damn the luck.
1,Arrrgghhh! I hate him!
1,Do you hate the iMac because it looks edible :) or because (it must be) soooo slow?  Or not a Mac guy?
1,Oh  I would hate that too.  Three apps? That would barely get me started.
1,I don't believe in a lot of specialty kitchen gadgets  but I cling to my potato ricer and my popover pan. Carb freak? :)
1,"if gov is going to make it ""uncomfortable"" to be fat & expect it will work  shouldn't they also make it uncomfortable to be poor? #tcot"
1,oh  i hate it. self righteous people makes me want to scream.
1,I hate you so much right now. http://is.gd/ewZm
1,Aah! I actually hate you!
1,Gah fuck off  tainting my private account with new followers. xD
1,fucking buses. One drove straight past me on Friday night  and I was waving my arms like a windmill. Baaaaah!
1,good u an ur no sharin ass LOL
1,Damn fam... if I was  a hater I'd be jealous... lol
1,You blogged and ran? Jesus that's ass kicking if I ever heard it.
1,"Hell yeah!!! And the best bit of movie dialogue ever..Jason says ""I am NOT the gay!"" ... OK Jason i belive you ;)"
1,Damn near indeed! But in the end  their youthful impetuosity gave it away. It didn't feel like SL actually won it  incredibly!
1,i was able to connect to may exchange with apple mail after they enabled active sync for my iphone. i hate entourage... so much
1,Hints in icing are bad or good? Skywriting sucks unless the hint is a very short word. I'd suggest a delicious tag for nerds.
1,@DaveBenjamin I HATE THAT...
1,people hate to admit emotional decision making  though. manipulative  some think. the uphill climb of personal branding...
1,oooo thats not fun! i hate those things  the orthodontics people are mean to me!
1,weird.... Nick are you going emo??????
1,"lol!!!!  I used to be the wknd assignment editor and would get mail addressed to ""Weekend Ass"". I didn't know how to feel."
1,I hate to harsh your buzz  but every game on the iPhone can roll the bones by shaking. Do not pass go  do not collect my $7.99
1,argh  tell me about it :x i hate procrastinating... lol.
1,coincidence my ass... LOL... But it's a good suggestion so it'll go in the hat... Singapore would be interesting. 5 more...
1,"Dude  oh no U didnt! I got 4 DM's within 4 minutes of me saying ""ass""... imagine what would happen if I said ""fuck""... oh crap!"
1,that really sucks!
1,re: why friendfeed sucks - no doubt a powerful utility but with a high learning curve and non-intuitive user experience
1,you asian!!! I hate asians!!! Bahahahahhaha!!! Jk! I am well on my way to getting fucked up!!! See you next year!!! Hahahahaha!!
1,I hate you...
1,I'm counting down the milliseconds til you OPEN THE DAMN BOX.  if I have the patience of a saint  you have the willpower of a GOD.
1,totally loved Odo. But the Ferengi make my skin crawl. out of all the species  they're the ones i hate the most. yuck!
1,ahahahaha so right. Im fucking freezing my ass off here.
1,Im so jealous. But I'll be eating that same rice pudding in 9 days. Enjoy the fuck out of your trip
1,all the emo people will explode :o
1,and biggest. That would be a bad-ass name too. At least his middle name.
1,"sweet. I'm too chicken to read it cuz I hate ""spoilers""';)"
1,"hate ""can'r do"" atitude. can do works almosr all the time."
1,Damn. Oh well  I can't raise my hand for every question. ;-)
1,"I'm laughing at your ""Don't hate me  please.""  Can you imagine a man ever saying that?  Not to be gender specific  but..."
1,damn I'm behind
1,because i'm a dumb ass.
1,because i'm a dumb ass.
1,lol! hey  stop being modest.  you OFTEN are a hot bitch.  :)
1,but they love me for it. none of them giggle. its a love/hate thing they got goin with me =)
1,"""I hear what you sayin gurl but you mean to tell me you caint have friends??"" *insert piss poor false sincerity here*"
1,Haha! I'm glad someone else will admit to seeing (multiple times clearly) Gummo! I let someone borrow mine... lost. Damn.
1,damn iPhone that's SHITE. Learn English slang
1,Oh Shit!  I am a yoga loser. But not any other kind of loser.  I have already showed up once with no class  alas.
1, yeah and I woulda gotten away with it if it wasnt for you damn kids...
1,we're talking threatening your ability to do business in a professional  not-over-the-top way. w/o being a cunt  somehow.
1,maybe you should go punch him in the dick.
1,that sucks =/ you'll get into the other ones.
1,damn clean plate and the cl;ean bones lol.
1,you got niggaitus and watch baby come in there and fuck with you.
1,i'm late but my damn pic mail ain't sending nowhere. they said i need to add the app? wtf?
1,fuck andre! it's strippers lol you coming home to him!
1,Fuck off.. I'm not ready!
1,Yeah. I know he doesn't mean to be a douche and that I'm a huge bitch for being this upset over it. But it still upsets me.
1,Damn!! I was hoping you were giving me good news otherwise!
1,try putting lemon peels around the base of the tree; supposedly cats hate citrus smell
1,I love New HAmpshire well the white Mounts.I'm from Maine and I know I hate cold also hence why I moved to Fla.
1,dont bother with low fat brownies
1, yes.. a she-wolf in love  is it even possible? Which team do we root for now? I'm a faithless whore - struck by Amor
1,don't you hate yogurt! When you do recover from hating yogurt  go to Trader Joe's  get the Greek style kind  it's fantastic!
1,Stop it! I keep thinking you're going to say he's here! Now I'm waiting vicariously through you! Dammit! I hate waiting for babies!
1,ohhhh like that... well then shit girl  u shud be pissed. AAAND... u needa tell the BF his own blood is using his ass!
1,lol tell her to go sit her ass down somewhere lol
1,I hate when I see people doing that. I am with you on that one. Why do people think that is okay?!
1,I have no clue what I've stumbled upon  but I laughed my ass off... you might too: http://is.gd/a8cz
1,Oooh  I'm so going there this weekend!! I just hate malls at Xmas time. Bah.
1,oooh  I wish I could! but then I have to shave my widow's peak to get them to hang right. And what a bitch to grow back! LOL
1,ugh  I KNOW -- there isn't one!! And I hate when I go into a post  and click it -- it just opens the jpg! YUCK!
1,I imagine. Another thing  every time I open the Reader  my subscription folders are ALL open. I hate that too.
1,"I jokingly remarked to my man that I was an ""internet whore "" he thought it meant that I was a porn star. LOL He doesn't get it."
1,Agreed. Fuck Twitter Grader and all it's kin.
1,The JVC (LCD) Reference Monitor I have is  in a word  awe-fucking-some. :)  It's great  accurate and as good as it gets. It's ~ $4k
1,fat ol santa may eat a cookie  but he will also touch the youngest while they sleep.
1,Ew :( That sucks! I'm sorry.
1,you said fuck everyone!
1,okay. Fuck me. Way to start the new year.
1,well if u looking for more sex  watch the fat boy freaking his pillow thats now playing. Ewwwwwww!!!!
1,some retarded oracle peoplesoft login thing keeps coming up on my enrolment cart page and i don't know what the fuck is going on!
1,ripping off Emo Phillips + ba-dum-bum jokes wouldn't get my vote even if i was the web-voter type.
1,that would be nice  too.  because i hate feeling violated every month with no payoff.
1,I do? Damn! But it's FOUR hours! After an hour + of plane ride!
1,I hate math really do!but will be happy as well when I finish university!
1,"""don't hate me cuz i'm beautiful."" jk. you're probably too young to have seen that commercial. HA. what's wrong  chippers??"
1, We're having a BAD ASS gathering in May  you should come. Of course  the best part is the hanging out downtown after. :)
1,kicks dons ass. *HUGS*
1,ass balls... lmfao.
1,It's not weird you hate that. Me  too but sometiimes the list gets a little unwieldy.
1,#Paypal sucks. Someone is using my identity there and they refuse to do ANYTHING about it.
1,aw man  that sucks!
1,freak passing shower. was walking by  then suddenly a few big drops came down. thought  oh shit  and ducked in just as it poured.
1,omgomgomg those shoes with the little flower holy fuck i want them
1,"Ugh. Half the time people pick up ""Free stuff"" from Craigslist they're driving a luxury car. Heh. HATE them."
1,damn  i'm trying to watch a movie...the tweets are going off the huck. :P lol just kidding  don't get pissed alright? ?:D:D:Dlololol
1,damn you have really become an ordinary man... man that sucks ass!!! lol :P
1,how fucking sad is the OVA of Samurai X...i didn't want to watch that.. fuck i almost cried.. lol :P jk
1,I HATE rain..wud rather the snow..crazy I kno..lol
1,got it .. and I have read that! Gonna re-read tho..Im stuck and have been for a while..sucks! Thx for help--love ur stuff.
1,might install now that you've acted as my guinea pig :D
1,any workplace where that isn't safe needs to harden the fuck up :p
1,that sucks *hugs* :(
1,probably not but who the fuck knows what's going on with this show anymore.
1,k im hella boredddddddd hurry the fuck up i saw my bro playing it  game looks sick
1,omg me too! The holidays need to end now plz. Ppl are soo mean and nothing is jolly or holly! It sucks!
1,Damn that's a lot of money for tickets! I guess her little girl only turns 16 once though. :-)
1,i am going to work on a grassroots gay rights project that will involve the communities of color.
1,suntem dar ne gandem cum sa gasim o mascota care sa o putem scoate din dulap cand vrem sa acuzam pe cineva pt nenorocul nostru
1,what do you use then? cuz I hate Itunes
1,Have you heard any J-Fish songs. if you want a sneek peak I can send you a few songs =) I have all his CD's I'm a J-Fish freak lol
1,  haha  exactly!  And I love YOUR new picture! I was wondering when you were going to use this cute ass picture! I love it!
1,"I like to look at it as ""meeting their needs"" not necessarily ""kissing ass""... although if you can do both - do!"
1,Damn iPhone made my Brad & Angelina pick blurry!  http://twitpic.com/rddb
1,in the lab...all damn day  i had soooo much work to do:(
1,well lady  I'm all for u comin here from frisco to hunt my ass down;)
1,fuck 'em
1,"I just giggled out loud because my dyslexic ass just read ""My fluffy ass was rubbing off"""
1,whaha ja maar het is zon raar idee dat ze dat lezen xD en dat BOB FUCKING BRYAR iets tegen me 'gezegt' heeft xD je moet vragen o
1,weekend ofzo? 3) I still hate twitter 4) I love Gerard he's writing umbrella academy but I still haven't read it yet -shame on me
1,I bet we are freezing more than you are. The North sucks. Ugh!
1,That sucks. I was actually a guest on there! My first time on the radio.
1,That sucks. Are you alright?
1,DAMN! I'll wait a month before I send mine for a critique! LOL
1,@EightysBaby man..... fuck the lakers
1,yeah  most people just think i'm a bitch cuz i got that screwy sarcastic sense of humor that tends to tick people off? my username?
1,"Dude. That ""Sleeps with Angels"" song can straight up have my ass bawling. I also love the song ""Hey Hey  My My"" and Harvest Moon"
1,...i love my job and would hate to miss it...I'm depended upon and especially this week I'm needed for our toddlers parties
1,hahaha. once years ago when he was sleeping I applied some to his lips. I hate it when guys hve better lips 4 lipstick than me
1,all that I know of is the Revenge vinyl. u? and sorry for delayed answer  my internet sucks and trips out
1,The 401 always sucks between Cobourg and Kingston. I'll be doing that joyous trek on Boxing Day to visit the relatives.
1,HAPPY FUCKING BDAY YOU OLD MAN!!!!!! &lt;3333333333 CELEBRATE TONIGHT WITH A TALL COLD ONE :) wooo!
1,HAHAHHAHAAHHAHAHA LULZ   @Mod_Alex  your STILL a cunt!!!!! hahahahahahahah lulz lulz lulz lulz lulz
1,UNNNGGGG if he used that fucking word i'm never saying Epic Fail ever again..ooo i'd like to give him a sock in th..NEVERMIND!!
1,hahaha honestly i fucking CRACK up on shit like that ppl need to srsly LIGHTEN up &lt;3333 ya
1,i hope theirs LOTS of cursing in that video... oh wait we cant fucking curse ANYMORE baaaaahhhhh DAM THEM
1,FUCK YOU!!!!! I'M DIVORCING UR FUCKING ASS!!!!! HMP!!!
1,paaaaaaaarrrtttyyyy!!!!!!!! wait no... fuck it.... move over I'M MOVING IN!!!! HAHA!
1,psshhh!! your on the WRONG side of SHUT THE FUCK UP!
